Date,High,Low,Last,Bid,Ask,Volume,VWAP
2018-08-03,7576.47,7286.41,7416.25,7416.24,7416.25,9465.9293111,7397.3
2018-08-02,7709.98,7455.0,7551.94,7547.08,7551.94,5407.8433832,7587.67
2018-08-01,7777.0,7440.0,7585.86,7587.09,7593.25,12184.36886071,7573.34
2018-07-31,8191.31,7657.13,7689.64,7689.64,7697.98,11166.24209465,7861.37
2018-07-30,8295.0,7853.01,8152.98,8150.03,8152.98,11957.96323976,8107.61
2018-07-29,8299.99,8109.74,8181.31,8182.81,8186.99,3763.22766061,8205.41
2018-07-28,8261.56,8051.43,8187.18,8187.18,8191.32,3159.98089199,8171.58
2018-07-27,8274.98,7798.48,8238.22,8239.64,8245.3,9041.34130076,7996.74
2018-07-26,8314.23,7909.75,7932.76,7921.33,7932.71,7662.74028245,8168.76
2018-07-25,8496.96,8049.22,8268.99,8259.27,8268.66,10910.11896723,8256.43
2018-07-24,8356.4,7690.17,8320.03,8311.73,8320.03,18234.73025523,8060.97
2018-07-23,7800.0,7369.86,7722.95,7716.85,7722.95,12298.97249758,7674.65
2018-07-22,7581.03,7336.15,7406.09,7402.32,7407.81,4909.88858346,7453.31
2018-07-21,7458.0,7212.0,7415.57,7415.51,7424.9,4459.4560487,7322.57
2018-07-20,7696.88,7265.0,7359.41,7352.78,7359.41,9231.40137552,7439.88
2018-07-19,7570.9,7278.84,7479.61,7479.28,7485.18,8822.66149346,7401.96
2018-07-18,7599.98,7239.15,7359.68,7355.44,7362.55,13310.26650993,7420.45
2018-07-17,7468.31,6657.95,7307.13,7310.92,7315.57,13132.90180694,7018.09
2018-07-16,6724.78,6333.63,6671.97,6667.99,6671.97,8798.16411306,6554.92
2018-07-15,6397.21,6227.76,6361.63,6361.66,6366.53,3516.90778793,6334.06
2018-07-14,6317.84,6180.0,6246.57,6246.57,6251.98,2667.10379348,6239.9
2018-07-13,6337.25,6072.0,6219.58,6216.01,6219.2,6803.56258795,6225.2
2018-07-12,6381.25,6085.59,6149.11,6149.11,6154.27,6878.00733815,6200.24
2018-07-11,6400.0,6270.84,6368.78,6365.22,6369.65,6985.90126991,6341.37
2018-07-10,6705.63,6298.95,6371.57,6365.11,6371.57,8919.07196091,6470.56
2018-07-09,6814.72,6657.01,6702.37,6693.03,6701.88,7198.15904933,6710.7
2018-07-08,6820.0,6570.22,6750.99,6745.18,6750.97,5978.79356288,6740.38
2018-07-07,6617.0,6510.0,6579.26,6575.65,6580.03,3625.06828818,6570.27
2018-07-06,6636.15,6449.76,6575.66,6569.84,6575.65,5425.43104195,6542.46
2018-07-05,6700.0,6445.31,6536.98,6535.82,6536.98,7770.81359919,6581.73
2018-07-04,6792.28,6413.2,6594.37,6588.7,6593.68,6741.42681747,6573.29
2018-07-03,6666.0,6464.39,6477.18,6477.37,6483.18,5927.08628582,6587.91
2018-07-02,6667.57,6270.69,6614.26,6614.28,6623.48,8755.98870831,6489.47
2018-07-01,6438.55,6259.34,6366.99,6360.21,6366.66,4195.47422918,6350.51
2018-06-30,6510.0,6187.35,6336.48,6336.64,6346.65,7174.27243246,6360.78
2018-06-29,6299.0,5774.72,6249.0,6243.63,6249.0,12880.01062976,5918.53
2018-06-28,6181.11,5856.86,5941.99,5935.42,5940.87,7935.86013585,6050.82
2018-06-27,6160.78,5985.0,6133.11,6133.12,6141.02,7770.08924393,6088.86
2018-06-26,6277.0,6103.0,6163.52,6155.3,6163.42,7154.78712126,6195.7
2018-06-25,6365.34,6075.01,6238.5,6230.49,6238.5,9867.41608943,6203.13
2018-06-24,6255.05,5780.0,6150.49,6149.6,6154.62,11316.4173406,5986.36
2018-06-23,6261.0,6035.19,6202.21,6199.64,6202.2,4593.3419823,6133.39
2018-06-22,6737.97,5940.0,6084.17,6082.1,6084.17,18507.90134121,6287.93
2018-06-21,6792.2,6677.85,6720.85,6717.21,6724.85,4816.14116543,6732.55
2018-06-20,6809.26,6558.95,6740.0,6740.0,6742.79,5203.1308131,6679.43
2018-06-19,6841.81,6660.21,6729.87,6720.71,6726.95,5415.70470674,6731.18
2018-06-18,6793.0,6381.25,6709.59,6702.75,6709.59,6098.98051663,6545.65
2018-06-17,6575.35,6450.0,6488.29,6479.61,6491.56,2690.64514546,6513.31
2018-06-16,6557.81,6333.63,6536.13,6529.45,6536.22,3818.64789854,6452.54
2018-06-15,6673.02,6390.0,6411.03,6405.0,6411.62,7106.95774382,6557.33
2018-06-14,6708.1,6270.69,6617.19,6617.19,6623.99,14162.55100785,6486.77
2018-06-13,6624.45,6120.0,6331.39,6329.2,6331.39,19531.57198994,6403.95
2018-06-12,6919.97,6461.42,6543.98,6540.01,6543.9,8895.8621838,6718.8
2018-06-11,6835.22,6634.86,6792.1,6780.7,6792.1,11345.57185748,6748.42
2018-06-10,7611.0,6627.7,6691.82,6685.18,6688.42,14454.98755934,7003.2
2018-06-09,7686.45,7573.36,7600.0,7592.91,7600.0,2192.89869601,7629.88
2018-06-07,7750.0,7618.99,7651.31,7651.31,7658.11,7611.52662227,7694.94
2018-06-06,7695.46,7482.61,7663.66,7652.59,7662.56,6968.5869801,7604.39
2018-06-05,7685.0,7360.0,7625.73,7620.75,7626.88,10229.86231355,7493.38
2018-06-04,7764.44,7449.68,7505.28,7500.0,7504.98,6760.85753238,7569.25
2018-06-03,7790.69,7581.03,7709.9,7705.59,7709.9,4665.90036947,7691.3
2018-06-02,7700.0,7438.92,7623.0,7623.0,7629.09,4086.94643972,7593.72
2018-06-01,7620.01,7348.45,7517.29,7510.88,7518.59,6878.64102836,7479.75
2018-05-31,7601.23,7330.22,7450.91,7443.25,7451.0,7551.61903123,7506.79
2018-05-30,7559.0,7273.89,7346.67,7347.03,7355.65,8727.36924522,7436.99
2018-05-29,7537.0,7026.9,7428.38,7420.16,7428.37,11020.08967941,7307.65
2018-05-28,7445.0,7084.99,7135.84,7132.73,7144.36,6527.47469817,7244.04
2018-05-27,7412.57,7213.09,7357.26,7348.52,7357.26,3215.24046594,7311.97
2018-05-26,7622.87,7276.04,7312.53,7306.41,7312.53,4159.88002723,7480.18
2018-05-25,7661.07,7328.13,7394.88,7394.88,7405.88,10069.15789386,7472.97
2018-05-24,7733.99,7267.24,7584.99,7576.14,7584.9,12171.57614588,7509.2
2018-05-23,8040.95,7435.49,7562.1,7552.01,7562.1,17194.94630164,7736.02
2018-05-22,8424.0,7951.41,7974.24,7964.73,7974.23,8807.60326255,8199.44
2018-05-21,8589.1,8320.0,8397.03,8397.02,8408.14,6161.64638589,8453.17
2018-05-20,8590.0,8170.71,8487.58,8487.51,8496.98,5273.01571007,8368.9
2018-05-19,8395.0,8141.08,8226.98,8226.98,8228.15,3793.85734037,8256.71
2018-05-18,8275.1,7929.53,8232.09,8232.09,8232.1,7377.89074737,8086.28
2018-05-17,8500.0,7980.0,8080.0,8072.28,8079.99,8186.36504349,8268.09
2018-05-16,8505.33,8100.01,8286.93,8282.65,8286.92,12587.84271632,8269.54
2018-05-15,8865.0,8400.0,8460.0,8459.99,8460.0,12558.035465,8639.61
2018-05-14,8900.9,8286.57,8625.45,8625.13,8631.99,18960.1723928,8596.96
2018-05-13,8775.9,8335.56,8746.15,8739.97,8746.14,9789.54643515,8561.52
2018-05-12,8652.8,8208.81,8461.95,8460.01,8461.99,15722.57290914,8408.89
2018-05-11,9103.3,8351.0,8424.04,8420.22,8424.04,21007.93951966,8723.16
2018-05-10,9393.0,9047.95,9093.95,9095.97,9098.68,10836.60708394,9258.99
2018-05-09,9368.79,8974.62,9311.59,9301.81,9311.59,11530.75424034,9174.03
2018-05-08,9450.0,9015.0,9193.1,9193.14,9198.23,11164.91857247,9234.1
2018-05-07,9634.5,9175.0,9308.81,9308.83,9314.59,13588.09045814,9330.59
2018-05-06,9918.41,9375.0,9578.52,9580.42,9584.05,8189.73832851,9587.86
2018-05-05,9948.98,9670.68,9796.99,9796.99,9806.98,7326.34059526,9825.87
2018-05-04,9799.99,9527.38,9740.01,9735.99,9740.0,7839.37669682,9660.56
2018-05-03,9731.2,9165.19,9695.57,9695.57,9700.0,11318.96674466,9396.37
2018-05-02,9257.18,8975.23,9242.65,9242.65,9248.85,10616.34012465,9106.17
2018-05-01,9250.0,8815.91,9037.4,9037.4,9037.41,12052.0479942,8984.56
2018-04-30,9443.96,9111.0,9189.72,9189.72,9190.48,8054.65985144,9277.84
2018-04-29,9538.75,9180.0,9399.86,9388.38,9399.99,10908.34191117,9354.06
2018-04-28,9442.34,8854.47,9345.73,9345.74,9354.02,16016.78652566,9226.43
2018-04-27,9387.82,8906.19,9026.85,9022.49,9026.85,11872.12065538,9217.41
2018-04-26,9240.0,8647.29,9240.0,9235.16,9240.0,20732.18167416,8858.11
2018-04-25,9755.53,8751.0,8950.1,8950.11,8965.8,32276.27193949,9212.38
2018-04-24,9586.5,8915.15,9570.01,9569.0,9570.01,19520.55246067,9300.3
2018-04-23,9006.39,8760.0,8933.79,8930.0,8933.79,11249.93277377,8880.58
2018-04-22,9036.52,8777.77,8858.4,8848.8,8855.43,8999.01895107,8900.42
2018-04-21,9023.4,8608.0,8800.66,8800.66,8803.72,15470.75798826,8797.69
2018-04-20,8934.0,8216.9,8831.56,8826.0,8831.56,15412.16276659,8462.08
2018-04-19,8297.99,8074.44,8255.22,8251.02,8255.22,9530.98418376,8207.75
2018-04-18,8235.0,7860.5,8165.22,8157.95,8165.21,9098.54652879,8069.4
2018-04-17,8160.85,7806.81,7908.49,7902.0,7903.03,9411.13885202,8030.13
2018-04-16,8424.99,7905.0,8023.22,8018.17,8023.59,10838.67703118,8105.41
2018-04-15,8417.0,7945.2,8350.16,8350.16,8353.79,7443.31625835,8245.41
2018-04-14,8232.14,7835.0,8053.6,8046.17,8053.6,9476.61114707,8015.4
2018-04-13,8239.33,7753.32,7890.0,7891.0,7896.66,19705.09767334,8030.44
2018-04-12,8069.34,6758.45,7877.0,7876.98,7878.0,18751.85303436,7513.62
2018-04-11,6984.92,6783.94,6923.22,6923.22,6929.92,5544.02139759,6885.99
2018-04-10,6900.0,6653.21,6804.43,6796.84,6804.43,6436.72190148,6784.45
2018-04-09,7175.83,6611.49,6692.0,6692.15,6693.02,9962.21352147,6842.93
2018-04-08,7104.52,6863.0,7030.27,7021.85,7030.27,4576.89570399,6995.32
2018-04-07,7069.13,6540.0,6939.13,6933.3,6941.59,7531.23754024,6889.92
2018-04-06,6850.0,6510.0,6550.39,6549.53,6550.1,8598.62636942,6646.02
2018-04-05,6928.7,6578.95,6832.02,6822.6,6832.02,12063.36057646,6747.29
2018-04-04,7450.0,6710.39,6763.59,6760.17,6763.6,15589.97537443,7045.62
2018-04-03,7506.84,6994.96,7396.88,7396.14,7396.88,16272.06428054,7325.34
2018-04-02,7106.5,6759.96,7028.91,7028.21,7028.9,13372.39389199,6980.98
2018-04-01,7045.71,6427.16,6813.07,6813.07,6813.58,18090.80785676,6712.94
2018-03-31,7231.73,6760.0,6945.81,6946.17,6960.96,11605.8745094,7021.12
2018-03-30,7302.35,6550.0,6789.52,6789.6,6803.96,29740.15720363,6865.8
2018-03-29,7975.01,6914.53,7163.99,7159.2,7163.99,21359.55662672,7421.4
2018-03-27,8273.36,7742.11,7963.49,7963.49,7963.5,11983.95838121,7968.23
2018-03-26,8500.0,7831.15,8188.52,8181.22,8187.99,17721.06696276,8215.22
2018-03-25,8685.04,8368.63,8440.0,8436.89,8440.0,9418.36901659,8530.07
2018-03-24,9020.0,8552.56,8628.53,8619.7,8628.53,9730.76623579,8832.47
2018-03-23,8766.03,8265.0,8651.51,8651.51,8663.1,13603.03684409,8513.05
2018-03-22,9099.59,8503.52,8705.84,8705.86,8708.27,12536.26622285,8737.72
2018-03-21,9188.1,8754.83,8840.38,8837.8,8840.38,11871.93225242,8977.99
2018-03-20,9051.0,8313.01,8940.1,8940.1,8942.04,13778.61605525,8648.23
2018-03-19,8718.74,8114.17,8510.09,8504.85,8512.0,19506.28637424,8363.44
2018-03-18,8324.92,7325.37,8162.0,8158.03,8159.79,19096.70008665,7673.73
2018-03-17,8506.3,7730.23,8021.38,8021.38,8026.36,12714.78902112,8099.7
2018-03-16,8613.06,7914.08,8499.63,8489.79,8499.99,15871.66291168,8313.63
2018-03-15,8425.0,7682.0,8332.01,8336.62,8338.44,18561.59262641,8082.55
2018-03-14,9356.14,7948.0,8180.98,8173.76,8180.98,20876.64820211,8611.78
2018-03-13,9482.79,8830.0,9151.99,9151.49,9151.99,16588.06607158,9152.56
2018-03-12,9892.0,8742.07,9056.98,9056.98,9056.99,18484.88648332,9350.21
2018-03-11,9514.96,8697.0,8772.23,8772.23,8788.0,12875.64988825,9168.11
2018-03-10,9420.39,8366.0,9232.47,9241.91,9252.96,29024.42315434,8860.27
2018-03-09,10150.0,9078.95,9295.86,9297.89,9300.0,22516.98418883,9651.15
2018-03-08,10911.78,9450.0,9904.52,9896.03,9905.68,26123.97510934,10112.3
2018-03-07,11404.49,10560.19,10723.01,10723.01,10723.02,14648.6823507,10958.66
2018-03-06,11688.0,11383.66,11388.92,11388.92,11389.99,10019.47831185,11539.18
2018-03-05,11511.0,11054.91,11479.03,11471.88,11484.13,6829.88959815,11279.93
2018-03-04,11503.24,11022.85,11436.39,11436.39,11450.0,7788.23547531,11332.97
2018-03-03,11175.0,10774.01,11035.99,11032.33,11036.99,8329.0477336,10980.3
2018-03-02,11090.0,10223.41,10917.7,10917.7,10917.99,9478.40475437,10727.42
2018-03-01,11064.75,10255.07,10310.27,10298.91,10310.99,10478.18927856,10624.35
2018-02-28,10850.0,10150.0,10555.73,10560.0,10566.02,10425.33185327,10576.63
2018-02-27,10461.97,9376.34,10329.99,10329.99,10332.2,16140.84212438,10046.15
2018-02-26,9883.41,9260.0,9599.0,9592.2,9598.99,11053.23886654,9546.64
2018-02-25,10540.63,9373.48,9688.26,9684.2,9687.98,13972.79594367,9862.46
2018-02-24,10405.3,9600.0,10166.1,10136.72,10148.98,16030.82441983,10021.51
2018-02-23,10935.0,9731.2,9833.25,9833.26,9837.32,20211.37990536,10197.87
2018-02-22,11275.74,10256.0,10439.87,10434.31,10439.72,19915.90068326,10788.21
2018-02-21,11780.0,11080.37,11206.38,11206.38,11215.9,15929.92886161,11469.42
2018-02-20,11262.48,10307.51,11163.73,11160.46,11163.73,11696.56713409,10925.08
2018-02-19,11300.0,10153.15,10421.0,10410.0,10412.69,17622.31489732,10708.83
2018-02-18,11135.83,10053.5,11111.0,11110.14,11111.0,14514.85941033,10703.23
2018-02-17,10300.0,9707.51,10199.79,10196.0,10199.78,11855.5148521,10023.95
2018-02-16,10234.0,9350.0,10008.79,10008.79,10024.11,21038.22767389,9831.33
2018-02-15,9515.0,8521.02,9491.01,9490.98,9491.01,17468.9016258,9092.79
2018-02-14,8951.89,8360.13,8505.68,8505.78,8522.95,11372.46492372,8588.41
2018-02-13,8995.0,8068.1,8911.85,8891.47,8894.03,15072.97407328,8662.85
2018-02-12,8557.66,7820.0,8080.69,8080.69,8080.73,12711.79781794,8145.4
2018-02-11,9090.8,8170.86,8557.66,8547.67,8557.66,14669.02917448,8662.42
2018-02-10,8779.62,7753.32,8693.98,8693.98,8705.81,18419.71949509,8254.96
2018-02-09,8644.36,7565.5,8230.51,8230.51,8254.2,22743.49836348,8228.11
2018-02-08,8649.0,7213.8,7569.86,7563.98,7581.93,32641.82126283,7986.12
2018-02-07,8150.0,5920.72,7714.7,7714.7,7734.07,70956.37637086,6870.02
2018-02-06,8335.56,6600.0,6898.99,6898.99,6899.98,46541.49733289,7352.08
2018-02-05,9350.09,7825.0,8184.24,8180.07,8190.84,19120.58708832,8477.06
2018-02-04,9491.2,8170.71,9220.64,9200.32,9220.42,16208.28322106,8928.32
2018-02-03,9096.79,7625.25,8841.99,8840.01,8842.22,44405.16339899,8409.29
2018-02-02,10187.56,8455.0,9010.83,8978.37,9010.85,26357.52367036,9222.25
2018-02-01,10324.0,9514.96,10143.79,10143.79,10151.99,12742.61970367,9944.16
2018-01-31,11222.36,9731.2,9979.78,9970.99,9985.5,21079.66043005,10395.77
2018-01-30,11820.01,10991.0,11161.97,11155.0,11161.92,9995.13804813,11284.62
2018-01-29,11989.15,11360.52,11685.58,11681.01,11685.58,9956.10717736,11704.54
2018-01-28,11630.47,10815.84,11446.54,11438.68,11446.51,10309.82122958,11287.97
2018-01-27,11635.0,10263.32,11093.74,11082.95,11093.74,15074.64533318,10880.53
2018-01-26,11741.82,10868.57,11140.01,11128.35,11140.01,10208.34987264,11301.52
2018-01-25,11500.0,10488.13,11399.89,11388.79,11415.26,11650.38361594,11061.15
2018-01-24,11409.87,9927.54,10851.82,10826.06,10848.99,17250.16988441,10687.97
2018-01-23,11910.78,10028.41,10809.99,10808.99,10809.97,17067.71866401,10899.45
2018-01-22,12791.88,11100.0,11559.64,11555.0,11559.64,11597.08580497,11826.93
2018-01-21,13052.12,11515.94,12789.86,12775.99,12787.32,10324.15042746,12486.58
2018-01-20,12050.39,11025.18,11560.82,11552.0,11560.82,13203.16159951,11499.77
2018-01-19,12146.0,10693.0,11290.9,11251.17,11290.9,22192.67841501,11537.75
2018-01-18,11794.07,9222.0,11134.98,11106.07,11155.54,41355.63729329,10474.17
2018-01-17,13607.04,10162.0,11378.66,11378.66,11399.95,38755.77070261,11801.44
2018-01-16,14394.36,13429.25,13581.66,13581.65,13607.03,9444.171993,13875.6
2018-01-15,14365.81,13072.22,13648.0,13636.67,13648.0,7588.59942283,13544.41
2018-01-14,14619.1,13789.42,14189.66,14173.42,14189.66,7489.77812713,14233.66
2018-01-13,14152.19,12807.27,13829.29,13781.36,13829.29,13433.47742776,13652.8
2018-01-12,14973.07,12800.0,13220.0,13218.05,13220.0,19638.86754293,13593.03
2018-01-11,14900.0,13412.0,14900.0,14890.1,14900.0,18479.98927257,14135.69
2018-01-10,15367.18,14123.97,14397.3,14397.32,14431.66,13906.25174878,14703.92
2018-01-09,16300.0,13900.0,15000.0,14999.0,15000.0,16677.07417562,15103.96
2018-01-08,17149.97,15707.16,16173.98,16125.55,16173.88,8632.82026796,16397.32
2018-01-07,17234.99,16220.0,17142.43,17142.43,17149.98,9500.06519112,16670.79
2018-01-06,17200.0,14810.0,16927.99,16909.02,16927.99,16249.39420455,15982.4
2018-01-05,15430.27,14192.37,15143.99,15136.89,15156.12,15002.43850726,14806.69
2018-01-04,15500.0,14546.28,15167.27,15167.27,15169.0,12376.16494849,14957.58
2018-01-03,15257.53,12910.58,14749.89,14740.0,14749.89,16166.61250847,14052.26
2018-01-02,13941.75,12801.38,13394.17,13394.17,13443.46,7687.29281409,13373.49
2018-01-01,14296.06,12491.21,13894.9,13884.92,13894.9,11584.74849959,13342.46
2017-12-31,14463.28,12050.0,12652.24,12639.88,12652.33,21747.9321082,13149.33
2017-12-30,15111.0,13998.0,14329.98,14329.98,14351.07,13505.14062687,14492.23
2017-12-29,15474.19,13500.0,14489.97,14450.1,14489.94,16555.56034511,14158.67
2017-12-28,16480.52,14484.0,15364.93,15364.93,15390.05,15644.00657791,15460.55
2017-12-27,16147.87,13746.95,15730.1,15706.0,15740.03,15051.0180673,15342.5
2017-12-26,14650.0,13210.0,13927.46,13870.0,13926.4,11564.520242,13951.9
2017-12-25,14620.0,12488.0,14160.26,14150.0,14160.26,18505.89474666,13524.58
2017-12-24,15756.22,13496.48,14619.99,14605.03,14619.99,21791.50508077,14785.19
2017-12-23,15795.61,11159.93,13976.61,13925.59,13976.61,57450.26201846,13442.01
2017-12-22,17281.17,15005.0,15599.64,15569.32,15587.59,20366.77400005,16034.01
2017-12-21,17950.0,15343.04,16398.89,16394.57,16398.89,31164.93229746,16725.63
2017-12-20,19160.79,16831.26,17649.6,17649.6,17662.59,21527.50116922,17986.16
2017-12-19,19220.0,17835.2,18949.99,18930.01,18949.99,14679.22854142,18634.43
2017-12-18,19666.0,18465.0,18909.87,18903.68,18909.87,9748.65678655,19110.28
2017-12-17,19377.0,17269.99,19204.87,19163.0,19203.89,9761.94485225,18430.36
2017-12-16,17934.0,16337.19,17447.53,17447.54,17480.34,19001.42828933,17334.64
2017-12-15,16830.45,15852.69,16403.3,16357.69,16404.98,13408.66035498,16351.13
2017-12-14,17107.03,15497.69,16249.13,16249.14,16249.26,17140.84722431,16435.28
2017-12-13,17428.42,15967.29,16700.0,16663.42,16698.5,13482.2954888,16855.08
2017-12-12,17270.0,14614.69,16441.43,16441.43,16446.38,16578.74192315,16292.9
2017-12-11,15385.0,13011.0,14700.0,14700.0,14716.45,18483.17015516,14233.45
2017-12-10,15998.5,12701.05,14624.02,14624.02,14631.24,16587.05948801,14403.36
2017-12-09,16666.66,13482.42,15852.19,15852.19,15857.98,25499.06999674,15286.7
2017-12-08,16615.62,13085.9,16615.62,16615.42,16615.62,25772.02715835,14837.34
2017-12-07,13700.0,11659.8,13623.5,13602.91,13623.5,19801.46238279,12661.93
2017-12-06,11850.0,11384.25,11683.93,11678.51,11689.95,11854.69638303,11652.09
2017-12-05,11613.07,10850.0,11612.0,11596.0,11612.0,13634.54522499,11314.4
2017-12-04,11800.01,10513.16,11230.72,11230.29,11230.72,14218.787696,11249.45
2017-12-03,11200.0,10637.69,10872.0,10871.57,10872.0,9269.76730946,10927.82
2017-12-02,10949.89,9370.11,10848.89,10841.0,10850.93,16706.35548422,10287.12
2017-12-01,10618.29,9000.0,9939.99,9926.14,9939.99,25437.75904115,9715.29
2017-11-30,11395.0,9250.0,9805.82,9800.62,9805.82,33378.83559495,10378.57
2017-11-29,9968.0,9582.25,9867.76,9855.0,9867.76,11212.03489532,9852.63
2017-11-28,9721.7,9267.0,9708.93,9699.0,9708.93,13273.29203576,9527.82
2017-11-27,9366.6,8538.2,9267.48,9265.05,9267.48,12035.00590555,9027.4
2017-11-26,8737.0,8114.78,8718.0,8710.01,8717.99,11611.16588697,8407.82
2017-11-25,8340.0,7876.0,8199.19,8190.08,8199.09,9316.51010243,8153.66
2017-11-24,8279.76,7990.0,7990.0,7990.0,7993.0,7785.9951044,8147.83
2017-11-23,8310.89,8045.76,8214.69,8207.56,8214.69,8078.50009089,8196.44
2017-11-22,8354.46,7770.0,8084.01,8080.47,8084.01,13686.61202403,8096.4
2017-11-21,8269.99,7900.0,8201.03,8202.14,8225.19,8182.55462445,8113.7
2017-11-20,8087.35,7675.0,8016.58,8008.39,8016.58,8305.06655487,7863.9
2017-11-19,7858.0,7431.54,7775.84,7775.84,7775.87,7326.47989418,7679.32
2017-11-18,7997.0,7528.5,7685.17,7686.17,7688.9,17732.77619475,7797.37
2017-11-17,7976.79,7120.85,7830.88,7825.96,7838.03,19286.37934533,7561.48
2017-11-16,7350.0,6607.49,7294.47,7294.46,7315.22,16887.64915412,7063.64
2017-11-15,6750.0,6466.88,6608.85,6595.19,6608.99,12058.84620573,6586.1
2017-11-14,6775.75,5846.0,6512.83,6512.83,6529.09,27217.61940279,6395.07
2017-11-13,6488.88,5555.55,5883.56,5883.45,5883.56,37298.29339115,6044.99
2017-11-12,6820.0,6218.0,6355.13,6355.03,6355.13,14959.77362314,6478.24
2017-11-11,7343.18,6429.44,6588.18,6586.11,6588.18,26601.50811079,6812.17
2017-11-10,7490.0,7061.2,7149.87,7149.87,7160.99,14807.73802511,7229.35
2017-11-09,7888.0,7080.01,7468.0,7455.88,7468.0,24678.2489497,7435.03
2017-11-08,7244.69,6943.67,7127.57,7120.78,7127.57,11627.94724112,7102.5
2017-11-07,7421.39,6922.07,6960.4,6943.41,6960.39,19335.65776668,7170.01
2017-11-05,7590.0,7275.16,7313.23,7317.51,7352.1,9124.45530452,7449.08
2017-11-04,7569.9,6994.0,7415.56,7413.46,7415.47,8857.9793481,7244.87
2017-11-03,7500.0,6925.22,7205.89,7200.02,7205.89,16254.31694836,7247.13
2017-11-02,7354.1,6627.24,7033.0,7033.0,7035.0,27406.71080149,6962.06
2017-11-01,6669.78,6340.01,6665.36,6656.78,6665.36,12031.01615136,6523.46
2017-10-31,6420.0,6072.81,6379.19,6372.01,6379.18,13352.51694831,6275.35
2017-10-30,6229.77,6024.03,6098.79,6098.79,6098.92,9705.37039182,6127.41
2017-10-29,6316.85,5683.0,6170.22,6170.21,6173.46,15643.48468847,5983.57
2017-10-28,5875.66,5646.18,5747.1,5737.41,5746.93,5999.69628681,5736.38
2017-10-27,5994.06,5674.06,5779.98,5777.23,5779.99,11975.50948412,5799.37
2017-10-26,5988.0,5660.65,5873.05,5873.06,5880.99,12111.94902977,5853.31
2017-10-25,5715.99,5366.0,5688.17,5674.13,5688.13,12184.10439945,5528.54
2017-10-24,5884.35,5453.01,5518.32,5510.05,5518.04,17536.13455194,5653.1
2017-10-23,6045.34,5617.75,5853.92,5849.34,5853.92,15288.52542125,5844.08
2017-10-22,6084.28,5700.0,5921.0,5921.0,5927.87,12000.96943424,5876.42
2017-10-21,6180.0,5871.0,6084.35,6073.29,6081.19,15606.56904924,6048.85
2017-10-20,6074.0,5589.8,5987.27,5984.76,5988.99,14675.1859853,5886.18
2017-10-19,5735.14,5512.06,5723.98,5714.0,5723.98,10405.37001151,5649.3
2017-10-18,5599.99,5101.36,5568.6,5568.6,5570.0,18578.27248191,5356.73
2017-10-17,5807.11,5506.78,5566.34,5566.34,5569.01,9656.70773416,5618.85
2017-10-16,5747.97,5548.0,5715.0,5712.13,5714.86,8811.6031586,5674.06
2017-10-15,5830.0,5415.0,5681.0,5680.0,5681.0,11943.23104898,5594.75
2017-10-14,5767.14,5558.26,5717.0,5710.22,5717.0,8080.77373388,5666.26
2017-10-13,5846.43,5295.01,5625.85,5625.84,5629.77,28290.67287411,5591.89
2017-10-12,5388.0,4793.66,5305.27,5300.06,5305.27,19058.21841069,5132.76
2017-10-11,4869.78,4700.0,4808.41,4801.55,4808.41,10510.28986684,4785.03
2017-10-10,4909.97,4713.0,4752.59,4752.59,4759.94,11197.85740193,4811.47
2017-10-09,4865.0,4541.0,4750.41,4746.0,4750.0,12824.84317527,4675.19
2017-10-08,4612.0,4404.5,4608.77,4608.74,4609.4,10606.87990984,4503.94
2017-10-07,4449.0,4312.82,4449.0,4445.01,4448.79,4058.56831036,4359.06
2017-10-06,4425.0,4278.4,4348.89,4343.05,4348.88,8555.74289734,4361.7
2017-10-05,4358.97,4137.96,4355.0,4351.48,4355.0,8157.69023431,4261.63
2017-10-04,4343.0,4170.07,4225.2,4219.31,4225.12,8645.60642149,4236.11
2017-10-03,4425.0,4218.0,4299.98,4297.92,4299.99,12437.53172662,4296.39
2017-10-02,4453.0,4335.29,4367.0,4364.61,4366.99,8384.1379624,4393.01
2017-10-01,4364.0,4216.0,4355.63,4346.01,4355.0,6932.19090696,4277.37
2017-09-30,4349.0,4132.01,4325.0,4319.35,4325.0,7585.28320242,4275.6
2017-09-29,4227.62,4022.02,4164.0,4161.43,4163.94,12159.68117722,4128.87
2017-09-28,4270.01,4123.5,4173.78,4172.97,4173.78,10026.17344288,4188.71
2017-09-27,4206.59,3870.0,4199.0,4199.0,4204.07,14758.98492721,4055.75
2017-09-26,3970.0,3850.61,3889.1,3886.0,3889.11,10063.51964622,3917.0
2017-09-25,3968.59,3658.31,3916.6,3916.6,3926.67,14795.2226504,3845.35
2017-09-24,3783.25,3615.0,3682.89,3682.89,3685.79,6859.54277365,3693.96
2017-09-23,3810.25,3552.0,3747.35,3741.92,3746.96,9821.31211675,3711.63
2017-09-22,3761.84,3514.0,3601.62,3604.55,3607.32,15421.92939718,3616.18
2017-09-21,3960.27,3573.0,3620.0,3618.18,3620.0,18318.83888203,3754.89
2017-09-20,4050.0,3820.56,3956.65,3944.14,3947.92,10959.20104994,3934.69
2017-09-19,4119.7,3848.35,3909.74,3909.91,3919.99,15457.39209073,3957.59
2017-09-18,4122.7,3646.39,4059.64,4057.75,4061.18,17153.00215421,3941.2
